stop_id,agency,name,lat,lon,coord_source,stop_type,interchange_group_id,route_codes,sources,scraped_at
municipal_bus-3335,municipal_bus,Narol Circle,22.973751,72.587935,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""18-U"",""22-D"",""22-IL-D"",""22/1-D"",""22sh-D"",""28-D"",""28sh-D"",""SP1-AS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3336,municipal_bus,Ranipur Road,22.97853,72.586008,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""18-U"",""22-D"",""22-IL-D"",""22/1-D"",""22sh-D"",""28-D"",""28sh-D"",""SP1-AS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3337,municipal_bus,Chandola Octroi Naka,22.98214,72.585616,municipal_bus_api,MUNICIPAL_BUS,ix-0085,"[""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""18-U"",""22-D"",""22-IL-D"",""22/1-D"",""22sh-D"",""28-D"",""28sh-D"",""SP1-AS-U""]","[""municipal_bus_api"",""municipal_bus_per_route"",""osm""]",2026-06-29T18:14:59+00:00
municipal_bus-3338,municipal_bus,P.W.D. Stand,22.983641,72.584385,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""18-U"",""22-D"",""22-IL-D"",""22/1-D"",""22sh-D"",""28-D"",""28sh-D"",""SP1-AS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3340,municipal_bus,Chaitanyeshwar Mahadev,22.991448,72.585275,municipal_bus_api,MUNICIPAL_BUS,ix-0078,"[""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""22/1-D"",""28-D"",""28sh-D"",""SP1-AS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-4525,municipal_bus,Bibi Talav,22.959751,72.610843,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D"",""14-VL-D"",""14-LD-U"",""14-LV-U"",""14-U"",""14sh-D"",""14sh-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5065,municipal_bus,Roza,22.956533,72.613011,municipal_bus_api,MUNICIPAL_BUS,,"[""96-D"",""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""15-D"",""30/2-D"",""30/2-VI-D"",""Feeder/4-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5636,municipal_bus,Vatva Gam,22.953971,72.612758,municipal_bus_api,MUNICIPAL_BUS,,"[""96-D"",""14-D"",""14-DL-D"",""14-VL-D"",""14sh-D"",""15-D"",""30/2-D"",""30/2-VI-D"",""Feeder/4-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5748,municipal_bus,Shakti Gardeniya,22.93674,72.616396,municipal_bus_api,MUNICIPAL_BUS,,"[""14-D"",""14-DL-D"",""15-D"",""Feeder/4-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-4064,municipal_bus,Jogni Matanu Mandir,22.950853,72.612683,municipal_bus_api,MUNICIPAL_BUS,,"[""14-LD-U"",""14-U"",""15-U"",""17-D"",""17-MMt-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3403,municipal_bus,Sarkari Gochar,23.00347,72.648321,municipal_bus_api,MUNICIPAL_BUS,ix-0591,"[""142-D"",""142-LV-D"",""142sh-SaV-D"",""142sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3407,municipal_bus,Surabhi Society (Nirant Chokdi),22.999656,72.659209,municipal_bus_api,MUNICIPAL_BUS,ix-0334,"[""142-D"",""142-LV-D"",""142sh-SaV-D"",""142sh-D"",""Metro9-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3858,municipal_bus,Rajhans Society,23.03145,72.555115,municipal_bus_api,MUNICIPAL_BUS,ix-0382,"[""58-U"",""49/2-GL-D"",""52/2-D"",""55-D"",""58-TK-U"",""142-D"",""142-GS-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3859,municipal_bus,Municipal Quarters (Cg Road),23.029328,72.555658,municipal_bus_api,MUNICIPAL_BUS,ix-0303,"[""58-U"",""49/2-GL-D"",""52/2-D"",""44/4-D"",""55-D"",""58-TK-U"",""142-D"",""142-GS-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5303,municipal_bus,Sureliya Estate,23.005016,72.640605,municipal_bus_api,MUNICIPAL_BUS,,"[""142-D"",""142-LV-D"",""142sh-SaV-D"",""142sh-D"",""142sh-SVa-D"",""147/2-D"",""147/2-VS-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5894,municipal_bus,Ramnagar,23.006869,72.631164,municipal_bus_api,MUNICIPAL_BUS,,"[""142-D"",""142sh-D"",""142sh-SVa-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-7008,municipal_bus,Swastik Industries,23.007897,72.627525,municipal_bus_api,MUNICIPAL_BUS,ix-0501,"[""142-D"",""142-LV-D"",""142sh-SaV-D"",""142sh-D"",""142sh-SVa-D"",""300-D"",""300-MV-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5302,municipal_bus,Ramrajyanagar,23.007206,72.637978,municipal_bus_api,MUNICIPAL_BUS,ix-0385,"[""142-LV-D"",""142sh-SaV-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3722,municipal_bus,Surabhi Society (Nirant Chokdi),23.000381,72.65734,municipal_bus_api,MUNICIPAL_BUS,ix-0334,"[""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3724,municipal_bus,Saidham Tenament,23.002091,72.652493,municipal_bus_api,MUNICIPAL_BUS,,"[""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3725,municipal_bus,Sarkari Gochar,23.002528,72.650793,municipal_bus_api,MUNICIPAL_BUS,,"[""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3726,municipal_bus,Mahadevnagar Tekra,23.0036,72.647203,municipal_bus_api,MUNICIPAL_BUS,ix-0592,"[""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-4517,municipal_bus,Surdhara Society,23.000961,72.655853,municipal_bus_api,MUNICIPAL_BUS,,"[""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5893,municipal_bus,Ramnagar,23.006613,72.631325,municipal_bus_api,MUNICIPAL_BUS,,"[""142-U"",""142sh-U"",""142sh-VaS-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-8500,municipal_bus,Bunglow,23.009779,72.621974,municipal_bus_api,MUNICIPAL_BUS,,"[""20-PS-U"",""20-U"",""89/2-D"",""89/3-U"",""77-D"",""89/2-RK-D"",""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U"",""147/2-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-8502,municipal_bus,Indiranagar (Naranmitha ni chali),23.009004,72.623976,municipal_bus_api,MUNICIPAL_BUS,,"[""20-PS-U"",""20-U"",""89/2-D"",""89/3-U"",""77-D"",""89/2-RK-D"",""142-U"",""142sh-VSa-U"",""142sh-U"",""142sh-VaS-U"",""147/2-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5304,municipal_bus,Sarkari Gochar,23.003846,72.646793,municipal_bus_api,MUNICIPAL_BUS,ix-0593,"[""142sh-SVa-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1202,municipal_bus,Shuddodhannagar,23.019933,72.613233,municipal_bus_api,MUNICIPAL_BUS,,"[""20-PS-U"",""20-U"",""89/2-D"",""89/3-U"",""77-D"",""89/2-RK-D"",""142sh-VSa-U"",""144-AS-U"",""142sh-VaS-U"",""144/1sh-D"",""147/1-U"",""147/2-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1192,municipal_bus,Ashwamegh Society (Nagarvel),23.009053,72.633703,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""142sh-VSa-U"",""144-AS-U"",""144/1-D"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1193,municipal_bus,Sanjay Chowk,23.010238,72.631758,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""142sh-VSa-U"",""144-AS-U"",""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2701,municipal_bus,Nagarvel Hanuman,23.011023,72.630833,municipal_bus_api,MUNICIPAL_BUS,ix-0308,"[""200-U"",""142sh-VSa-U"",""200-VM-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3729,municipal_bus,Ramrajyanagar,23.007291,72.637721,municipal_bus_api,MUNICIPAL_BUS,ix-0385,"[""142sh-VSa-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2568,municipal_bus,S.P.Ring Road (Odhav),23.024815,72.672365,municipal_bus_api,MUNICIPAL_BUS,ix-0477,"[""143sh-D"",""143-D"",""148/1-D"",""Metro9-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1515,municipal_bus,School,23.025835,72.689346,municipal_bus_api,MUNICIPAL_BUS,,"[""143sh-U"",""143-U"",""150sh-SC-D"",""148-SK-U"",""148-U"",""150-SC-U"",""150-U"",""150sh-SaC-U"",""146/1-VC-D"",""146/1-D"",""148/1-U"",""Metro10-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1818,municipal_bus,Singarwa Patiya,23.025741,72.692623,municipal_bus_api,MUNICIPAL_BUS,,"[""143sh-U"",""143-U"",""150sh-SC-D"",""150-SC-U"",""150-U"",""150sh-SaC-U"",""146/1-VC-D"",""146/1-D"",""148/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2586,municipal_bus,Kubadthal Gam,23.033231,72.760088,municipal_bus_api,MUNICIPAL_BUS,,"[""143sh-U"",""143-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2589,municipal_bus,Harikrushna Farm,23.031013,72.765663,municipal_bus_api,MUNICIPAL_BUS,,"[""143-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1182,municipal_bus,Arbudanagar,23.00976,72.644908,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""146/6-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1183,municipal_bus,Shitalchhaya Society,23.013513,72.644746,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D"",""146/6-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1188,municipal_bus,Rajdeep Society,23.01226,72.638626,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1191,municipal_bus,Satyamnagar,23.008266,72.635836,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1194,municipal_bus,Nagarvel Hanuman,23.011671,72.630793,municipal_bus_api,MUNICIPAL_BUS,ix-0308,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1197,municipal_bus,Chakudiya Mahadev,23.017525,72.624298,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1198,municipal_bus,Anant Society,23.017211,72.622533,municipal_bus_api,MUNICIPAL_BUS,,"[""144-U"",""144-AS-U"",""144/1-D"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1199,municipal_bus,Government Quarters (Gomtipur),23.01729,72.619541,municipal_bus_api,MUNICIPAL_BUS,,"[""20-D"",""89/2-U"",""89/2-SR-U"",""144-AS-U"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1200,municipal_bus,Chhinkaniwala Estate,23.01717,72.617886,municipal_bus_api,MUNICIPAL_BUS,,"[""89/2-D"",""89/2-RK-D"",""144-AS-U"",""144/1sh-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1054,municipal_bus,Jain Upashray (Hira Panna Flats),23.040258,72.553938,municipal_bus_api,MUNICIPAL_BUS,ix-0189,"[""144-D"",""51Ri-T-D"",""51T-D"",""40/3-U"",""50-II-U"",""50-GI-U"",""50-GN-U"",""50-IN-U"",""50-IsM-U"",""50-U"",""51Ri-D"",""56/1-D"",""500-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-7660,municipal_bus,Rajratna Society,23.014609,72.638731,municipal_bus_api,MUNICIPAL_BUS,ix-0550,"[""144-D"",""144-SA-D"",""144/1-U"",""146/6-U"",""147/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1213,municipal_bus,Mount Carmel School,23.034723,72.568438,municipal_bus_api,MUNICIPAL_BUS,ix-0295,"[""40/3-D"",""47-D"",""50-D"",""50-IG-D"",""50-IIn-D"",""50-MIs-D"",""50-NG-D"",""50-NI-D"",""144-U"",""151/1-LI-U"",""151/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1957,municipal_bus,Maruti Vidyalay,23.002415,72.65862,municipal_bus_api,MUNICIPAL_BUS,ix-0280,"[""49/2-U"",""144/1-D"",""144/1sh-D"",""160/1-U"",""Metro10-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1958,municipal_bus,Swaminarayan Gurukul,23.00405,72.65905,municipal_bus_api,MUNICIPAL_BUS,ix-0496,"[""49/2-U"",""144/1-D"",""144/1sh-D"",""160/1-U"",""Metro10-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1960,municipal_bus,Karnavati Bunglows (Narayan Chowk),23.007834,72.659698,municipal_bus_api,MUNICIPAL_BUS,ix-0222,"[""144/1-D"",""144/1sh-D"",""147/1-U"",""160/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1961,municipal_bus,Govardhan Park,23.00964,72.65498,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1963,municipal_bus,Takshashila Vidyalay (Sahyog Vidyalay),23.010853,72.651351,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1964,municipal_bus,Maheshwari Society,23.011631,72.64907,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-7933,municipal_bus,Kalpataru Residency,22.99423,72.658498,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-D"",""144/1sh-D"",""147/2-D"",""147/2-VS-D"",""160/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-8883,municipal_bus,Alok Tenaments,23.008476,72.657946,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-D"",""144/1sh-D"",""147/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1829,municipal_bus,Shitalchhaya Society,23.013231,72.64514,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-U"",""147/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-7805,municipal_bus,Kalpataru Residency,22.994298,72.658235,municipal_bus_api,MUNICIPAL_BUS,,"[""144/1-U"",""147/2-U"",""160/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-8881,municipal_bus,Karnavati Bunglows (Narayan Chowk),23.008005,72.659963,municipal_bus_api,MUNICIPAL_BUS,ix-0222,"[""49/2-U"",""144/1-U"",""147/1-D"",""Metro10-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2094,municipal_bus,Nataraj Shopping Centre,23.080383,72.566906,municipal_bus_api,MUNICIPAL_BUS,,"[""40/3-GV-D"",""40/2-U"",""40/3-D"",""82-GV-D"",""64/3-D"",""74-D"",""74-LR-D"",""88-D"",""82-D"",""202-D"",""202-NS-D"",""205-D"",""146/1-RV-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2095,municipal_bus,Ambikakrupa Society,23.080608,72.564006,municipal_bus_api,MUNICIPAL_BUS,,"[""40/3-GV-D"",""40/2-U"",""40/3-D"",""82-GV-D"",""82-D"",""202-D"",""202-NS-D"",""205-D"",""146/1-RV-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2096,municipal_bus,Vimal Tenaments,23.078535,72.563155,municipal_bus_api,MUNICIPAL_BUS,,"[""40/3-GV-D"",""40/2-U"",""40/3-D"",""82-GV-D"",""82-D"",""202-D"",""202-NS-D"",""205-D"",""146/1-RV-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2098,municipal_bus,Ramwadi (Nirnaynagar),23.073563,72.55915,municipal_bus_api,MUNICIPAL_BUS,,"[""40/3-GV-D"",""40/2-U"",""40/3-D"",""82-GV-D"",""82-D"",""202-D"",""202-NS-D"",""205-D"",""146/1-RV-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2099,municipal_bus,Nirnaynagar Garnala,23.07207,72.558711,municipal_bus_api,MUNICIPAL_BUS,,"[""40/3-GV-D"",""40/2-U"",""40/3-D"",""82-GV-D"",""82-D"",""202-D"",""202-NS-D"",""800-U"",""146/1-RV-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2109,municipal_bus,Usmanpura,23.047675,72.571012,municipal_bus_api,MUNICIPAL_BUS,,"[""71/1sh-D"",""75-D"",""40/3-D"",""71/1-D"",""75sh-D"",""76-D"",""77-U"",""150sh-VS-U"",""71/1sh-OL-D"",""146/1-D"",""147/1-D"",""147/1-SK-D"",""RFEx1C-VaV-U"",""RFEx1C-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-4182,municipal_bus,Income Tax Office,23.040291,72.570806,municipal_bus_api,MUNICIPAL_BUS,,"[""46-U"",""146/1-VC-D"",""146/1-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-1484,municipal_bus,Patel Mills,23.021983,72.61347,municipal_bus_api,MUNICIPAL_BUS,ix-0354,"[""49-AS-U"",""49-PI-U"",""148-KS-D"",""150-CS-D"",""150sh-CSa-D"",""150sh-CS-U"",""146/1-U"",""146/6-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3228,municipal_bus,Sardar Patel Chowk,23.079579,72.574354,municipal_bus_api,MUNICIPAL_BUS,,"[""40/2-D"",""64/2-D"",""204-U"",""64/2-SC-U"",""64/3-U"",""88-NK-U"",""88-U"",""202-SN-U"",""202-U"",""146/1-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2888,municipal_bus,Usmanpura,23.046948,72.569671,municipal_bus_api,MUNICIPAL_BUS,ix-0519,"[""65/2-LS-U"",""65/2-U"",""66/3sh-U"",""63-LU-U"",""63-U"",""64/1-U"",""64/3-U"",""65-LU-U"",""65-U"",""65-US-U"",""65/3-U"",""66/1-U"",""66/1-US-U"",""66/3-U"",""66/4-U"",""70/1-D"",""69-U"",""500-D"",""67/1sh-U"",""146/1-VC-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2973,municipal_bus,Vidyanagar High School (Usmanpura),23.046726,72.566821,municipal_bus_api,MUNICIPAL_BUS,ix-0535,"[""63-U"",""64/3-U"",""66/1-U"",""66/1-US-U"",""70/1-D"",""146/1-VC-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-9199,municipal_bus,Sonariya Blocks,23.027785,72.618017,municipal_bus_api,MUNICIPAL_BUS,,"[""146/1-VC-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-9201,municipal_bus,Chandulal ni Chali,23.03095,72.61572,municipal_bus_api,MUNICIPAL_BUS,,"[""146/1-VC-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-9203,municipal_bus,Nutan Mills,23.033369,72.6141,municipal_bus_api,MUNICIPAL_BUS,,"[""146/1-VC-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2858,municipal_bus,Devendra Society,23.052225,72.553776,municipal_bus_api,MUNICIPAL_BUS,ix-0108,"[""65/2-SL-D"",""65/3-D"",""66/3sh-D"",""65-D"",""65-SU-D"",""65/2-D"",""66/3-D"",""66/4-D"",""70/1-U"",""147-D"",""400-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3026,municipal_bus,Maruti Complex (Subhash Chowk),23.052383,72.534326,municipal_bus_api,MUNICIPAL_BUS,,"[""66/1-D"",""66/1-SU-D"",""147-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3390,municipal_bus,Naranpura Char Rasta,23.053038,72.559305,municipal_bus_api,MUNICIPAL_BUS,ix-0312,"[""63-U"",""64-PG-U"",""64-U"",""64/1-U"",""69-U"",""69sh-KB-U"",""69sh-U"",""147-D"",""205-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-3785,municipal_bus,Bhadaj Gam,23.086746,72.48579,municipal_bus_api,MUNICIPAL_BUS,ix-0054,"[""65/2-SL-D"",""65/3-D"",""66/3sh-D"",""52-TV-D"",""52-D"",""55-D"",""65/2-D"",""66/3-D"",""66/4-D"",""147-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5844,municipal_bus,Shree Kashi Aevenue,23.089717,72.484205,municipal_bus_api,MUNICIPAL_BUS,,"[""52-TV-D"",""52-D"",""147-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5847,municipal_bus,R.K.Industries,23.094769,72.473221,municipal_bus_api,MUNICIPAL_BUS,,"[""52-TV-D"",""52-D"",""147-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5883,municipal_bus,Vivekanand Circle,23.051896,72.538112,municipal_bus_api,MUNICIPAL_BUS,,"[""147-D"",""Metro2-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-5888,municipal_bus,Swaminarayan Baug,23.05514,72.536082,municipal_bus_api,MUNICIPAL_BUS,,"[""147-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2893,municipal_bus,Naranpura Char Rasta,23.052203,72.559088,municipal_bus_api,MUNICIPAL_BUS,ix-0312,"[""65/2-LS-U"",""65/2-U"",""300-VM-D"",""66/3sh-U"",""65-U"",""65-US-U"",""65/3-U"",""66/3-U"",""66/4-U"",""70/1-D"",""147-U"",""500-D"",""200-CM-D"",""300-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2894,municipal_bus,Amikunj Society,23.052291,72.555861,municipal_bus_api,MUNICIPAL_BUS,ix-0021,"[""65/2-LS-U"",""65/2-U"",""300-VM-D"",""66/3sh-U"",""65-U"",""65-US-U"",""65/3-U"",""66/3-U"",""66/4-U"",""70/1-D"",""147-U"",""500-D"",""200-CM-D"",""300-D""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
municipal_bus-2897,municipal_bus,Saraswati Vidyalay,23.070781,72.520166,municipal_bus_api,MUNICIPAL_BUS,ix-0421,"[""65/2-LS-U"",""65/2-U"",""66/3sh-U"",""52-U"",""52-VT-U"",""65-U"",""65-US-U"",""65/3-U"",""66/3-U"",""66/4-U"",""147-U""]","[""municipal_bus_api"",""municipal_bus_per_route""]",2026-06-29T18:14:59+00:00
