agency,from_stop_id,to_stop_id,median_minutes,sample_count
municipal_bus,municipal_bus-4400,municipal_bus-2696,1.7,4
municipal_bus,municipal_bus-2696,municipal_bus-2697,1.6,7
municipal_bus,municipal_bus-2697,municipal_bus-5176,1.0,5
municipal_bus,municipal_bus-5176,municipal_bus-8951,3.0,4
municipal_bus,municipal_bus-8951,municipal_bus-5199,1.4,4
municipal_bus,municipal_bus-5199,municipal_bus-5200,1.6,15
municipal_bus,municipal_bus-5200,municipal_bus-4329,1.8,16
municipal_bus,municipal_bus-4329,municipal_bus-4330,1.6,16
municipal_bus,municipal_bus-4330,municipal_bus-4331,1.4,16
municipal_bus,municipal_bus-4331,municipal_bus-5206,2.1,16
municipal_bus,municipal_bus-5206,municipal_bus-5207,1.8,16
municipal_bus,municipal_bus-5207,municipal_bus-5208,1.2,16
municipal_bus,municipal_bus-5208,municipal_bus-5209,1.6,16
municipal_bus,municipal_bus-5209,municipal_bus-4129,1.9,16
municipal_bus,municipal_bus-4129,municipal_bus-5201,2.2,4
municipal_bus,municipal_bus-5201,municipal_bus-3369,1.5,6
municipal_bus,municipal_bus-3369,municipal_bus-2478,1.7,4
municipal_bus,municipal_bus-2478,municipal_bus-2524,1.9,8
municipal_bus,municipal_bus-2524,municipal_bus-2525,1.5,11
municipal_bus,municipal_bus-2525,municipal_bus-2475,1.7,8
municipal_bus,municipal_bus-2475,municipal_bus-2527,1.4,8
municipal_bus,municipal_bus-2527,municipal_bus-2473,1.2,8
municipal_bus,municipal_bus-2473,municipal_bus-2472,1.4,9
municipal_bus,municipal_bus-2472,municipal_bus-5203,1.9,3
municipal_bus,municipal_bus-5203,municipal_bus-2470,1.7,3
municipal_bus,municipal_bus-2470,municipal_bus-2469,1.7,6
municipal_bus,municipal_bus-2469,municipal_bus-2468,1.5,5
municipal_bus,municipal_bus-2468,municipal_bus-8853,1.7,3
municipal_bus,municipal_bus-8853,municipal_bus-9111,1.6,3
municipal_bus,municipal_bus-9111,municipal_bus-3364,1.5,3
municipal_bus,municipal_bus-3364,municipal_bus-3363,1.5,5
municipal_bus,municipal_bus-3363,municipal_bus-3362,1.9,5
municipal_bus,municipal_bus-3362,municipal_bus-3361,1.8,6
municipal_bus,municipal_bus-3361,municipal_bus-3360,1.9,6
municipal_bus,municipal_bus-3360,municipal_bus-4794,1.6,3
municipal_bus,municipal_bus-4794,municipal_bus-4795,1.6,3
municipal_bus,municipal_bus-4795,municipal_bus-4796,1.8,3
municipal_bus,municipal_bus-4796,municipal_bus-9105,2.1,5
municipal_bus,municipal_bus-9105,municipal_bus-9107,1.3,5
municipal_bus,municipal_bus-9107,municipal_bus-9109,1.1,5
municipal_bus,municipal_bus-1204,municipal_bus-1845,2.1,16
municipal_bus,municipal_bus-1845,municipal_bus-8342,2.2,15
municipal_bus,municipal_bus-8342,municipal_bus-8340,2.0,15
municipal_bus,municipal_bus-8340,municipal_bus-1305,1.2,15
municipal_bus,municipal_bus-1305,municipal_bus-1306,1.9,28
municipal_bus,municipal_bus-1306,municipal_bus-2263,2.9,27
municipal_bus,municipal_bus-2263,municipal_bus-2282,1.8,27
municipal_bus,municipal_bus-2282,municipal_bus-8495,1.5,15
municipal_bus,municipal_bus-8495,municipal_bus-8343,1.5,13
municipal_bus,municipal_bus-8343,municipal_bus-8497,1.3,13
municipal_bus,municipal_bus-8497,municipal_bus-8465,1.8,18
municipal_bus,municipal_bus-8465,municipal_bus-9194,2.4,11
municipal_bus,municipal_bus-9194,municipal_bus-9196,1.7,11
municipal_bus,municipal_bus-9196,municipal_bus-8958,1.6,11
municipal_bus,municipal_bus-8958,municipal_bus-1497,3.3,18
municipal_bus,municipal_bus-1497,municipal_bus-1479,1.6,21
municipal_bus,municipal_bus-1479,municipal_bus-1478,2.0,21
municipal_bus,municipal_bus-1478,municipal_bus-1500,1.5,18
municipal_bus,municipal_bus-1500,municipal_bus-1501,3.2,17
municipal_bus,municipal_bus-1501,municipal_bus-1502,2.0,17
municipal_bus,municipal_bus-1502,municipal_bus-1474,1.7,16
municipal_bus,municipal_bus-1474,municipal_bus-1473,2.1,16
municipal_bus,municipal_bus-1473,municipal_bus-1472,1.5,14
municipal_bus,municipal_bus-1472,municipal_bus-1471,2.1,14
municipal_bus,municipal_bus-1471,municipal_bus-1470,2.3,12
municipal_bus,municipal_bus-1470,municipal_bus-1508,2.3,10
municipal_bus,municipal_bus-1508,municipal_bus-1509,2.2,1
municipal_bus,municipal_bus-1509,municipal_bus-1467,2.4,13
municipal_bus,municipal_bus-1467,municipal_bus-1466,1.7,13
municipal_bus,municipal_bus-1466,municipal_bus-1465,1.7,12
municipal_bus,municipal_bus-1465,municipal_bus-1464,1.6,12
municipal_bus,municipal_bus-1464,municipal_bus-1463,1.4,12
municipal_bus,municipal_bus-1463,municipal_bus-1515,1.6,12
municipal_bus,municipal_bus-1515,municipal_bus-1818,1.9,9
municipal_bus,municipal_bus-1818,municipal_bus-1099,2.1,8
municipal_bus,municipal_bus-1099,municipal_bus-2567,2.0,2
municipal_bus,municipal_bus-2567,municipal_bus-2566,2.1,2
municipal_bus,municipal_bus-2566,municipal_bus-2565,2.9,2
municipal_bus,municipal_bus-2565,municipal_bus-2564,2.6,2
municipal_bus,municipal_bus-2564,municipal_bus-2563,2.1,2
municipal_bus,municipal_bus-2563,municipal_bus-2562,1.3,2
municipal_bus,municipal_bus-2562,municipal_bus-2561,1.7,2
municipal_bus,municipal_bus-2561,municipal_bus-2560,2.1,2
municipal_bus,municipal_bus-2560,municipal_bus-2559,1.8,2
municipal_bus,municipal_bus-2559,municipal_bus-2558,3.7,2
municipal_bus,municipal_bus-2558,municipal_bus-2557,1.8,2
municipal_bus,municipal_bus-2557,municipal_bus-2556,1.1,2
municipal_bus,municipal_bus-2556,municipal_bus-2555,1.8,2
municipal_bus,municipal_bus-2555,municipal_bus-2554,2.6,2
municipal_bus,municipal_bus-2554,municipal_bus-2553,1.3,2
municipal_bus,municipal_bus-2553,municipal_bus-2552,2.6,2
municipal_bus,municipal_bus-2552,municipal_bus-2551,3.4,2
municipal_bus,municipal_bus-2551,municipal_bus-2586,1.2,2
municipal_bus,municipal_bus-1051,municipal_bus-1577,2.3,22
municipal_bus,municipal_bus-1577,municipal_bus-1052,2.2,14
municipal_bus,municipal_bus-1052,municipal_bus-1054,2.6,9
municipal_bus,municipal_bus-1054,municipal_bus-1107,1.7,19
municipal_bus,municipal_bus-1107,municipal_bus-1108,1.4,21
municipal_bus,municipal_bus-1108,municipal_bus-1109,1.9,21
municipal_bus,municipal_bus-1109,municipal_bus-1150,2.0,21
municipal_bus,municipal_bus-1150,municipal_bus-1151,2.4,8
municipal_bus,municipal_bus-1151,municipal_bus-5974,1.6,25
municipal_bus,municipal_bus-5974,municipal_bus-1152,1.5,9
municipal_bus,municipal_bus-1152,municipal_bus-1153,3.8,7
municipal_bus,municipal_bus-1156,municipal_bus-1157,2.1,35
municipal_bus,municipal_bus-1157,municipal_bus-1158,1.6,46
municipal_bus,municipal_bus-1158,municipal_bus-1159,2.4,46
municipal_bus,municipal_bus-1159,municipal_bus-4021,1.6,26
municipal_bus,municipal_bus-4021,municipal_bus-2271,1.8,26
municipal_bus,municipal_bus-2271,municipal_bus-1715,1.4,2
municipal_bus,municipal_bus-1715,municipal_bus-1489,3.8,4
municipal_bus,municipal_bus-1489,municipal_bus-1845,2.0,14
municipal_bus,municipal_bus-8465,municipal_bus-1164,2.5,2
municipal_bus,municipal_bus-1164,municipal_bus-1165,1.6,3
municipal_bus,municipal_bus-1165,municipal_bus-1166,1.4,3
municipal_bus,municipal_bus-1166,municipal_bus-1167,2.0,4
municipal_bus,municipal_bus-1167,municipal_bus-1168,1.7,4
municipal_bus,municipal_bus-1168,municipal_bus-1169,1.6,4
municipal_bus,municipal_bus-1169,municipal_bus-1170,1.7,4
municipal_bus,municipal_bus-1170,municipal_bus-1171,1.5,5
municipal_bus,municipal_bus-1171,municipal_bus-1172,1.5,5
municipal_bus,municipal_bus-1172,municipal_bus-1173,1.4,4
municipal_bus,municipal_bus-1173,municipal_bus-1174,1.5,9
municipal_bus,municipal_bus-1174,municipal_bus-1175,1.5,5
municipal_bus,municipal_bus-1175,municipal_bus-7660,1.7,4
municipal_bus,municipal_bus-7660,municipal_bus-1177,1.3,5
municipal_bus,municipal_bus-1177,municipal_bus-1178,1.5,5
municipal_bus,municipal_bus-1178,municipal_bus-1179,1.4,5
municipal_bus,municipal_bus-1179,municipal_bus-1180,1.6,3
municipal_bus,municipal_bus-1180,municipal_bus-1181,2.0,3
municipal_bus,municipal_bus-3213,municipal_bus-8902,1.4,10
municipal_bus,municipal_bus-8902,municipal_bus-1419,2.0,10
municipal_bus,municipal_bus-1419,municipal_bus-2618,3.3,13
municipal_bus,municipal_bus-2618,municipal_bus-1421,2.4,13
municipal_bus,municipal_bus-1421,municipal_bus-1422,3.2,12
municipal_bus,municipal_bus-1422,municipal_bus-1423,2.2,10
municipal_bus,municipal_bus-1423,municipal_bus-1424,1.3,9
municipal_bus,municipal_bus-1424,municipal_bus-1425,2.3,2
municipal_bus,municipal_bus-1425,municipal_bus-1426,1.5,5
municipal_bus,municipal_bus-1426,municipal_bus-1427,1.9,5
municipal_bus,municipal_bus-1427,municipal_bus-1428,1.8,5
municipal_bus,municipal_bus-1428,municipal_bus-1429,1.7,5
municipal_bus,municipal_bus-1429,municipal_bus-1430,1.1,4
municipal_bus,municipal_bus-1430,municipal_bus-1431,1.7,3
municipal_bus,municipal_bus-1431,municipal_bus-1432,2.0,3
municipal_bus,municipal_bus-1432,municipal_bus-1433,1.8,9
municipal_bus,municipal_bus-1433,municipal_bus-1544,1.7,9
municipal_bus,municipal_bus-1544,municipal_bus-1545,1.7,9
municipal_bus,municipal_bus-1545,municipal_bus-4653,1.5,4
municipal_bus,municipal_bus-4653,municipal_bus-2621,2.4,3
municipal_bus,municipal_bus-2621,municipal_bus-2622,4.6,4
municipal_bus,municipal_bus-2622,municipal_bus-2623,2.1,4
municipal_bus,municipal_bus-2623,municipal_bus-2624,1.6,4
municipal_bus,municipal_bus-2624,municipal_bus-2625,2.4,4
municipal_bus,municipal_bus-2625,municipal_bus-2626,3.0,4
municipal_bus,municipal_bus-2626,municipal_bus-2627,1.5,4
municipal_bus,municipal_bus-2627,municipal_bus-2628,2.1,4
municipal_bus,municipal_bus-2628,municipal_bus-2629,1.8,4
municipal_bus,municipal_bus-2629,municipal_bus-2630,1.9,3
municipal_bus,municipal_bus-2630,municipal_bus-2631,1.9,3
municipal_bus,municipal_bus-5978,municipal_bus-1076,1.4,1
municipal_bus,municipal_bus-1076,municipal_bus-1127,1.7,3
municipal_bus,municipal_bus-1127,municipal_bus-1128,3.4,44
municipal_bus,municipal_bus-1128,municipal_bus-1073,1.2,55
municipal_bus,municipal_bus-1073,municipal_bus-2608,1.6,21
municipal_bus,municipal_bus-2608,municipal_bus-2609,2.0,18
municipal_bus,municipal_bus-2609,municipal_bus-2610,1.7,18
municipal_bus,municipal_bus-2610,municipal_bus-2611,1.8,18
municipal_bus,municipal_bus-2611,municipal_bus-1971,2.0,20
municipal_bus,municipal_bus-1971,municipal_bus-1972,1.2,22
municipal_bus,municipal_bus-1972,municipal_bus-1973,2.4,23
municipal_bus,municipal_bus-1973,municipal_bus-2612,1.7,18
municipal_bus,municipal_bus-2612,municipal_bus-2613,1.6,18
municipal_bus,municipal_bus-2613,municipal_bus-2614,1.7,18
municipal_bus,municipal_bus-2614,municipal_bus-2615,2.0,14
municipal_bus,municipal_bus-2615,municipal_bus-2616,2.2,10
municipal_bus,municipal_bus-2616,municipal_bus-2617,1.9,12
municipal_bus,municipal_bus-2617,municipal_bus-1411,2.1,9
municipal_bus,municipal_bus-1411,municipal_bus-1412,1.3,12
municipal_bus,municipal_bus-1412,municipal_bus-1413,2.1,19
municipal_bus,municipal_bus-1413,municipal_bus-1414,1.6,18
municipal_bus,municipal_bus-1414,municipal_bus-1415,2.2,18
municipal_bus,municipal_bus-1415,municipal_bus-1416,1.7,18
municipal_bus,municipal_bus-1416,municipal_bus-1417,1.3,18
municipal_bus,municipal_bus-1417,municipal_bus-3213,2.4,17
municipal_bus,municipal_bus-1423,municipal_bus-1425,2.5,1
municipal_bus,municipal_bus-7028,municipal_bus-7025,3.6,4
municipal_bus,municipal_bus-7025,municipal_bus-7023,5.3,4
municipal_bus,municipal_bus-7023,municipal_bus-7021,4.3,4
municipal_bus,municipal_bus-7021,municipal_bus-2300,2.8,4
municipal_bus,municipal_bus-2300,municipal_bus-2301,3.0,7
municipal_bus,municipal_bus-2301,municipal_bus-2302,2.0,7
municipal_bus,municipal_bus-2302,municipal_bus-2303,2.3,9
municipal_bus,municipal_bus-2303,municipal_bus-2304,1.9,9
municipal_bus,municipal_bus-2304,municipal_bus-2305,2.2,9
municipal_bus,municipal_bus-2305,municipal_bus-2306,1.3,9
municipal_bus,municipal_bus-2306,municipal_bus-2307,1.9,9
municipal_bus,municipal_bus-2307,municipal_bus-2308,1.8,9
municipal_bus,municipal_bus-2308,municipal_bus-2309,1.8,9
municipal_bus,municipal_bus-2309,municipal_bus-2310,2.4,9
municipal_bus,municipal_bus-2310,municipal_bus-2311,2.1,13
municipal_bus,municipal_bus-2311,municipal_bus-2312,2.1,19
municipal_bus,municipal_bus-2312,municipal_bus-2257,1.5,21
municipal_bus,municipal_bus-2257,municipal_bus-2258,2.1,20
municipal_bus,municipal_bus-2258,municipal_bus-2259,2.0,17
municipal_bus,municipal_bus-2259,municipal_bus-2392,1.2,15
municipal_bus,municipal_bus-2392,municipal_bus-2260,1.2,15
municipal_bus,municipal_bus-2260,municipal_bus-2261,1.4,12
municipal_bus,municipal_bus-2261,municipal_bus-2262,1.6,12
municipal_bus,municipal_bus-2262,municipal_bus-2263,1.7,27
municipal_bus,municipal_bus-2263,municipal_bus-1306,2.9,27
municipal_bus,municipal_bus-1306,municipal_bus-1334,1.9,28
municipal_bus,municipal_bus-1334,municipal_bus-3172,1.7,8
municipal_bus,municipal_bus-3172,municipal_bus-1336,1.3,12
municipal_bus,municipal_bus-1336,municipal_bus-1847,3.1,11
municipal_bus,municipal_bus-5978,municipal_bus-1127,1.7,8
municipal_bus,municipal_bus-1127,municipal_bus-2160,3.6,21
municipal_bus,municipal_bus-2160,municipal_bus-3378,2.2,7
municipal_bus,municipal_bus-3378,municipal_bus-2822,1.8,7
municipal_bus,municipal_bus-2822,municipal_bus-1214,2.2,10
municipal_bus,municipal_bus-1214,municipal_bus-1215,1.9,19
municipal_bus,municipal_bus-1215,municipal_bus-1108,1.7,19
municipal_bus,municipal_bus-1108,municipal_bus-1217,1.5,19
municipal_bus,municipal_bus-1217,municipal_bus-1054,1.5,15
municipal_bus,municipal_bus-1054,municipal_bus-3839,2.8,2
municipal_bus,municipal_bus-3839,municipal_bus-3840,1.8,8
municipal_bus,municipal_bus-3840,municipal_bus-3841,1.6,12
municipal_bus,municipal_bus-3841,municipal_bus-3250,2.3,12
municipal_bus,municipal_bus-3250,municipal_bus-3249,1.6,12
municipal_bus,municipal_bus-3249,municipal_bus-2988,1.9,9
municipal_bus,municipal_bus-2988,municipal_bus-2989,1.4,10
municipal_bus,municipal_bus-2989,municipal_bus-2990,1.9,10
municipal_bus,municipal_bus-2990,municipal_bus-2991,2.1,10
municipal_bus,municipal_bus-2991,municipal_bus-4664,1.6,9
municipal_bus,municipal_bus-4664,municipal_bus-2992,1.4,10
municipal_bus,municipal_bus-2992,municipal_bus-3019,1.6,12
municipal_bus,municipal_bus-3019,municipal_bus-1617,1.7,11
municipal_bus,municipal_bus-1617,municipal_bus-1618,2.2,18
municipal_bus,municipal_bus-1618,municipal_bus-4209,2.3,12
municipal_bus,municipal_bus-4209,municipal_bus-4210,1.2,13
municipal_bus,municipal_bus-4210,municipal_bus-4211,2.3,13
municipal_bus,municipal_bus-4211,municipal_bus-4212,2.4,13
municipal_bus,municipal_bus-4212,municipal_bus-8799,1.6,11
municipal_bus,municipal_bus-8799,municipal_bus-2995,2.1,11
municipal_bus,municipal_bus-2995,municipal_bus-2997,1.0,8
municipal_bus,municipal_bus-2997,municipal_bus-3000,4.2,8
municipal_bus,municipal_bus-3000,municipal_bus-3381,2.2,10
municipal_bus,municipal_bus-3381,municipal_bus-8962,4.2,10
municipal_bus,municipal_bus-8962,municipal_bus-8960,1.5,10
municipal_bus,municipal_bus-8960,municipal_bus-3002,1.2,10
municipal_bus,municipal_bus-3002,municipal_bus-5720,1.9,11
municipal_bus,municipal_bus-5720,municipal_bus-4658,1.6,11
municipal_bus,municipal_bus-4658,municipal_bus-3004,1.7,11
municipal_bus,municipal_bus-3400,municipal_bus-4025,1.3,3
municipal_bus,municipal_bus-4025,municipal_bus-4026,1.0,3
municipal_bus,municipal_bus-4026,municipal_bus-4066,1.3,3
municipal_bus,municipal_bus-4066,municipal_bus-4088,1.8,3
municipal_bus,municipal_bus-4088,municipal_bus-4089,1.0,3
municipal_bus,municipal_bus-4089,municipal_bus-4090,2.5,3
municipal_bus,municipal_bus-4090,municipal_bus-4091,1.2,3
municipal_bus,municipal_bus-4091,municipal_bus-4092,1.4,30
municipal_bus,municipal_bus-4092,municipal_bus-3050,1.4,3
municipal_bus,municipal_bus-3050,municipal_bus-3049,1.2,3
municipal_bus,municipal_bus-3049,municipal_bus-5190,1.6,3
municipal_bus,municipal_bus-5190,municipal_bus-3047,1.6,2
municipal_bus,municipal_bus-3047,municipal_bus-5191,1.6,2
municipal_bus,municipal_bus-5191,municipal_bus-4822,1.3,3
municipal_bus,municipal_bus-4822,municipal_bus-4823,1.4,3
municipal_bus,municipal_bus-4823,municipal_bus-4824,1.7,3
municipal_bus,municipal_bus-4824,municipal_bus-5192,1.8,3
municipal_bus,municipal_bus-5192,municipal_bus-1076,1.4,3
municipal_bus,municipal_bus-1076,municipal_bus-3400,1.6,2
municipal_bus,municipal_bus-1287,municipal_bus-1288,2.1,34
municipal_bus,municipal_bus-1288,municipal_bus-1289,1.5,36
municipal_bus,municipal_bus-1289,municipal_bus-1290,1.7,36
municipal_bus,municipal_bus-1290,municipal_bus-1291,1.6,42
municipal_bus,municipal_bus-1291,municipal_bus-1292,1.9,40
municipal_bus,municipal_bus-1292,municipal_bus-1293,1.7,59
municipal_bus,municipal_bus-1293,municipal_bus-1070,2.3,38
municipal_bus,municipal_bus-1070,municipal_bus-1071,1.1,38
municipal_bus,municipal_bus-1071,municipal_bus-1725,1.2,29
municipal_bus,municipal_bus-1725,municipal_bus-1072,1.5,29
municipal_bus,municipal_bus-1072,municipal_bus-1073,2.0,38
municipal_bus,municipal_bus-1073,municipal_bus-1074,1.1,61
municipal_bus,municipal_bus-1074,municipal_bus-2160,2.1,8
municipal_bus,municipal_bus-2160,municipal_bus-2161,1.2,20
municipal_bus,municipal_bus-2161,municipal_bus-2162,1.8,21
municipal_bus,municipal_bus-2162,municipal_bus-1151,1.7,22
municipal_bus,municipal_bus-5974,municipal_bus-2030,2.5,16
municipal_bus,municipal_bus-2163,municipal_bus-2031,2.7,33
municipal_bus,municipal_bus-2031,municipal_bus-2032,1.7,33
municipal_bus,municipal_bus-2032,municipal_bus-2033,2.3,47
municipal_bus,municipal_bus-2033,municipal_bus-2164,3.4,10
municipal_bus,municipal_bus-2164,municipal_bus-8519,4.2,11
municipal_bus,municipal_bus-8519,municipal_bus-8335,2.4,7
municipal_bus,municipal_bus-8335,municipal_bus-4761,5.1,3
municipal_bus,municipal_bus-4761,municipal_bus-4762,2.3,7
municipal_bus,municipal_bus-4762,municipal_bus-4771,2.3,7
municipal_bus,municipal_bus-4771,municipal_bus-2426,2.0,7
municipal_bus,municipal_bus-2426,municipal_bus-2181,2.0,17
municipal_bus,municipal_bus-2181,municipal_bus-2182,2.1,13
municipal_bus,municipal_bus-2182,municipal_bus-2183,2.7,13
municipal_bus,municipal_bus-2183,municipal_bus-2184,2.1,13
municipal_bus,municipal_bus-2184,municipal_bus-2185,2.8,13
municipal_bus,municipal_bus-2185,municipal_bus-2186,2.3,13
municipal_bus,municipal_bus-2186,municipal_bus-2187,1.6,13
municipal_bus,municipal_bus-2187,municipal_bus-1652,2.9,21
municipal_bus,municipal_bus-1652,municipal_bus-2188,2.0,17
municipal_bus,municipal_bus-2188,municipal_bus-2189,1.3,5
municipal_bus,municipal_bus-2189,municipal_bus-3505,1.1,3
municipal_bus,municipal_bus-3505,municipal_bus-2191,1.3,3
municipal_bus,municipal_bus-2191,municipal_bus-2192,1.8,5
municipal_bus,municipal_bus-2192,municipal_bus-2193,1.3,8
municipal_bus,municipal_bus-2193,municipal_bus-2194,1.1,8
municipal_bus,municipal_bus-5514,municipal_bus-5727,3.3,5
municipal_bus,municipal_bus-5727,municipal_bus-5547,1.7,4
municipal_bus,municipal_bus-5547,municipal_bus-5515,1.7,4
municipal_bus,municipal_bus-5515,municipal_bus-4740,1.8,5
municipal_bus,municipal_bus-4740,municipal_bus-2715,3.1,2
municipal_bus,municipal_bus-2715,municipal_bus-4724,3.0,2
municipal_bus,municipal_bus-4724,municipal_bus-4723,2.6,2
municipal_bus,municipal_bus-4723,municipal_bus-2730,3.2,1
municipal_bus,municipal_bus-2730,municipal_bus-2731,2.2,3
municipal_bus,municipal_bus-2731,municipal_bus-2961,1.2,3
municipal_bus,municipal_bus-2961,municipal_bus-2732,2.5,3
municipal_bus,municipal_bus-2732,municipal_bus-2764,2.2,3
municipal_bus,municipal_bus-2764,municipal_bus-3770,1.8,4
municipal_bus,municipal_bus-3770,municipal_bus-3767,2.6,4
municipal_bus,municipal_bus-3767,municipal_bus-3766,2.6,3
municipal_bus,municipal_bus-3766,municipal_bus-3765,5.7,3
municipal_bus,municipal_bus-3765,municipal_bus-3764,1.7,3
municipal_bus,municipal_bus-3764,municipal_bus-3763,1.7,4
municipal_bus,municipal_bus-3763,municipal_bus-3762,2.1,4
municipal_bus,municipal_bus-3762,municipal_bus-3776,1.5,3
municipal_bus,municipal_bus-3776,municipal_bus-3760,2.3,3
municipal_bus,municipal_bus-3760,municipal_bus-3778,2.8,4
municipal_bus,municipal_bus-3778,municipal_bus-3758,1.5,4
municipal_bus,municipal_bus-2271,municipal_bus-1712,3.4,9
municipal_bus,municipal_bus-1712,municipal_bus-8910,2.1,20
municipal_bus,municipal_bus-8910,municipal_bus-3790,1.8,20
municipal_bus,municipal_bus-3790,municipal_bus-3791,1.8,22
municipal_bus,municipal_bus-3791,municipal_bus-3745,1.6,23
municipal_bus,municipal_bus-3745,municipal_bus-3793,1.8,16
municipal_bus,municipal_bus-3793,municipal_bus-3794,2.0,16
municipal_bus,municipal_bus-3794,municipal_bus-3795,1.7,16
municipal_bus,municipal_bus-3795,municipal_bus-3741,2.1,16
municipal_bus,municipal_bus-3741,municipal_bus-3797,2.0,17
municipal_bus,municipal_bus-3797,municipal_bus-3798,2.3,17
municipal_bus,municipal_bus-3798,municipal_bus-3799,1.3,25
municipal_bus,municipal_bus-3799,municipal_bus-3800,1.5,25
municipal_bus,municipal_bus-3800,municipal_bus-3801,1.9,15
municipal_bus,municipal_bus-3801,municipal_bus-3630,1.4,18
municipal_bus,municipal_bus-3630,municipal_bus-3631,1.9,21
municipal_bus,municipal_bus-3631,municipal_bus-3632,2.1,20
municipal_bus,municipal_bus-3632,municipal_bus-3633,1.8,23
municipal_bus,municipal_bus-3633,municipal_bus-3634,1.9,23
municipal_bus,municipal_bus-3634,municipal_bus-3635,1.8,21
municipal_bus,municipal_bus-3635,municipal_bus-3636,1.8,21
municipal_bus,municipal_bus-3636,municipal_bus-3637,1.2,20
municipal_bus,municipal_bus-3637,municipal_bus-3638,1.5,20
municipal_bus,municipal_bus-3638,municipal_bus-1434,1.7,21
municipal_bus,municipal_bus-1434,municipal_bus-1435,1.6,35
municipal_bus,municipal_bus-1435,municipal_bus-3655,1.5,22
municipal_bus,municipal_bus-3655,municipal_bus-3656,1.2,18
municipal_bus,municipal_bus-3656,municipal_bus-3635,1.9,19
municipal_bus,municipal_bus-3635,municipal_bus-3658,1.5,23
municipal_bus,municipal_bus-3658,municipal_bus-3633,2.1,26
municipal_bus,municipal_bus-3633,municipal_bus-3660,2.5,26
municipal_bus,municipal_bus-3660,municipal_bus-3661,1.6,27
municipal_bus,municipal_bus-3661,municipal_bus-3662,1.7,27
municipal_bus,municipal_bus-3662,municipal_bus-1704,2.0,20
municipal_bus,municipal_bus-1704,municipal_bus-3737,1.4,28
municipal_bus,municipal_bus-3737,municipal_bus-3738,1.5,29
municipal_bus,municipal_bus-3738,municipal_bus-1706,2.3,15
municipal_bus,municipal_bus-1706,municipal_bus-3740,1.7,15
municipal_bus,municipal_bus-3740,municipal_bus-3741,1.7,20
municipal_bus,municipal_bus-3741,municipal_bus-3742,2.2,18
municipal_bus,municipal_bus-3742,municipal_bus-1708,1.8,18
municipal_bus,municipal_bus-1708,municipal_bus-3744,1.9,18
municipal_bus,municipal_bus-3744,municipal_bus-3745,1.8,18
municipal_bus,municipal_bus-3745,municipal_bus-3746,2.2,14
municipal_bus,municipal_bus-3746,municipal_bus-3747,1.6,14
municipal_bus,municipal_bus-3747,municipal_bus-8910,1.4,23
municipal_bus,municipal_bus-8910,municipal_bus-1712,2.1,23
municipal_bus,municipal_bus-1712,municipal_bus-2271,3.4,9
municipal_bus,municipal_bus-2271,municipal_bus-3921,1.1,22
municipal_bus,municipal_bus-3921,municipal_bus-1205,2.3,22
municipal_bus,municipal_bus-1205,municipal_bus-1206,1.8,39
municipal_bus,municipal_bus-1206,municipal_bus-1207,2.1,39
municipal_bus,municipal_bus-1207,municipal_bus-1208,2.5,29
municipal_bus,municipal_bus-3760,municipal_bus-3761,2.3,3
municipal_bus,municipal_bus-3761,municipal_bus-3762,1.6,3
municipal_bus,municipal_bus-3764,municipal_bus-3765,1.7,3
municipal_bus,municipal_bus-3765,municipal_bus-3766,5.7,3
municipal_bus,municipal_bus-3766,municipal_bus-3767,2.6,3
municipal_bus,municipal_bus-3767,municipal_bus-3768,2.8,2
municipal_bus,municipal_bus-3768,municipal_bus-2764,1.6,3
municipal_bus,municipal_bus-2764,municipal_bus-2765,2.4,3
municipal_bus,municipal_bus-2765,municipal_bus-3003,2.2,3
municipal_bus,municipal_bus-3003,municipal_bus-2766,1.4,3
municipal_bus,municipal_bus-2766,municipal_bus-2730,2.0,3
municipal_bus,municipal_bus-2730,municipal_bus-2729,3.3,3
municipal_bus,municipal_bus-2729,municipal_bus-4724,3.0,1
municipal_bus,municipal_bus-4724,municipal_bus-2715,3.0,2
municipal_bus,municipal_bus-2715,municipal_bus-4740,3.1,2
municipal_bus,municipal_bus-4740,municipal_bus-4725,1.9,6
municipal_bus,municipal_bus-4725,municipal_bus-4741,1.7,6
municipal_bus,municipal_bus-4741,municipal_bus-5726,1.7,6
municipal_bus,municipal_bus-5726,municipal_bus-2740,3.2,6
